"Series";"Time";"Value"
"Average sig_qual";"2020-05-01T20:00:00-04:00";null
"Average sig_qual";"2020-05-02T20:00:00-04:00";null
"Average sig_qual";"2020-05-03T20:00:00-04:00";null
"Average sig_qual";"2020-05-04T20:00:00-04:00";null
"Average sig_qual";"2020-05-05T20:00:00-04:00";null
"Average sig_qual";"2020-05-06T20:00:00-04:00";null
"Average sig_qual";"2020-05-07T20:00:00-04:00";null
"Average sig_qual";"2020-05-08T20:00:00-04:00";null
"Average sig_qual";"2020-05-09T20:00:00-04:00";null
"Average sig_qual";"2020-05-10T20:00:00-04:00";null
"Average sig_qual";"2020-05-11T20:00:00-04:00";null
"Average sig_qual";"2020-05-12T20:00:00-04:00";null
"Average sig_qual";"2020-05-13T20:00:00-04:00";null
"Average sig_qual";"2020-05-14T20:00:00-04:00";null
"Average sig_qual";"2020-05-15T20:00:00-04:00";null
"Average sig_qual";"2020-05-16T20:00:00-04:00";null
"Average sig_qual";"2020-05-17T20:00:00-04:00";null
"Average sig_qual";"2020-05-18T20:00:00-04:00";null
"Average sig_qual";"2020-05-19T20:00:00-04:00";null
"Average sig_qual";"2020-05-20T20:00:00-04:00";null
"Average sig_qual";"2020-05-21T20:00:00-04:00";null
"Average sig_qual";"2020-05-22T20:00:00-04:00";null
"Average sig_qual";"2020-05-23T20:00:00-04:00";null
"Average sig_qual";"2020-05-24T20:00:00-04:00";null
"Average sig_qual";"2020-05-25T20:00:00-04:00";null
"Average sig_qual";"2020-05-26T20:00:00-04:00";null
"Average sig_qual";"2020-05-27T20:00:00-04:00";null
"Average sig_qual";"2020-05-28T20:00:00-04:00";null
"Average sig_qual";"2020-05-29T20:00:00-04:00";null
"Average sig_qual";"2020-05-30T20:00:00-04:00";null
"Average sig_qual";"2020-05-31T20:00:00-04:00";null
"Average sig_qual";"2020-06-01T20:00:00-04:00";null
"Average sig_qual";"2020-06-02T20:00:00-04:00";null
"Average sig_qual";"2020-06-03T20:00:00-04:00";null
"Average sig_qual";"2020-06-04T20:00:00-04:00";null
"Average sig_qual";"2020-06-05T20:00:00-04:00";null
"Average sig_qual";"2020-06-06T20:00:00-04:00";null
"Average sig_qual";"2020-06-07T20:00:00-04:00";null
"Average sig_qual";"2020-06-08T20:00:00-04:00";null
"Average sig_qual";"2020-06-09T20:00:00-04:00";null
"Average sig_qual";"2020-06-10T20:00:00-04:00";null
"Average sig_qual";"2020-06-11T20:00:00-04:00";null
"Average sig_qual";"2020-06-12T20:00:00-04:00";null
"Average sig_qual";"2020-06-13T20:00:00-04:00";null
"Average sig_qual";"2020-06-14T20:00:00-04:00";null
"Average sig_qual";"2020-06-15T20:00:00-04:00";null
"Average sig_qual";"2020-06-16T20:00:00-04:00";null
"Average sig_qual";"2020-06-17T20:00:00-04:00";null
"Average sig_qual";"2020-06-18T20:00:00-04:00";null
"Average sig_qual";"2020-06-19T20:00:00-04:00";null
"Average sig_qual";"2020-06-20T20:00:00-04:00";null
"Average sig_qual";"2020-06-21T20:00:00-04:00";null
"Average sig_qual";"2020-06-22T20:00:00-04:00";null
"Average sig_qual";"2020-06-23T20:00:00-04:00";null
"Average sig_qual";"2020-06-24T20:00:00-04:00";null
"Average sig_qual";"2020-06-25T20:00:00-04:00";null
"Average sig_qual";"2020-06-26T20:00:00-04:00";null
"Average sig_qual";"2020-06-27T20:00:00-04:00";null
"Average sig_qual";"2020-06-28T20:00:00-04:00";null
"Average sig_qual";"2020-06-29T20:00:00-04:00";null
"Average sig_qual";"2020-06-30T20:00:00-04:00";null
"Average sig_qual";"2020-07-01T20:00:00-04:00";null
"Average sig_qual";"2020-07-02T20:00:00-04:00";null
"Average sig_qual";"2020-07-03T20:00:00-04:00";null
"Average sig_qual";"2020-07-04T20:00:00-04:00";null
"Average sig_qual";"2020-07-05T20:00:00-04:00";null
"Average sig_qual";"2020-07-06T20:00:00-04:00";null
"Average sig_qual";"2020-07-07T20:00:00-04:00";null
"Average sig_qual";"2020-07-08T20:00:00-04:00";null
"Average sig_qual";"2020-07-09T20:00:00-04:00";null
"Average sig_qual";"2020-07-10T20:00:00-04:00";null
"Average sig_qual";"2020-07-11T20:00:00-04:00";null
"Average sig_qual";"2020-07-12T20:00:00-04:00";null
"Average sig_qual";"2020-07-13T20:00:00-04:00";null
"Average sig_qual";"2020-07-14T20:00:00-04:00";null
"Average sig_qual";"2020-07-15T20:00:00-04:00";null
"Average sig_qual";"2020-07-16T20:00:00-04:00";null
"Average sig_qual";"2020-07-17T20:00:00-04:00";null
"Average sig_qual";"2020-07-18T20:00:00-04:00";null
"Average sig_qual";"2020-07-19T20:00:00-04:00";null
"Average sig_qual";"2020-07-20T20:00:00-04:00";null
"Average sig_qual";"2020-07-21T20:00:00-04:00";null
"Average sig_qual";"2020-07-22T20:00:00-04:00";null
"Average sig_qual";"2020-07-23T20:00:00-04:00";null
"Average sig_qual";"2020-07-24T20:00:00-04:00";null
"Average sig_qual";"2020-07-25T20:00:00-04:00";null
"Average sig_qual";"2020-07-26T20:00:00-04:00";null
"Average sig_qual";"2020-07-27T20:00:00-04:00";null
"Average sig_qual";"2020-07-28T20:00:00-04:00";null
"Average sig_qual";"2020-07-29T20:00:00-04:00";null
"Average sig_qual";"2020-07-30T20:00:00-04:00";null
"Average sig_qual";"2020-07-31T20:00:00-04:00";null
"Average sig_qual";"2020-08-01T20:00:00-04:00";null
"Average sig_qual";"2020-08-02T20:00:00-04:00";null
"Average sig_qual";"2020-08-03T20:00:00-04:00";null
"Average sig_qual";"2020-08-04T20:00:00-04:00";null
"Average sig_qual";"2020-08-05T20:00:00-04:00";null
"Average sig_qual";"2020-08-06T20:00:00-04:00";null
"Average sig_qual";"2020-08-07T20:00:00-04:00";null
"Average sig_qual";"2020-08-08T20:00:00-04:00";null
"Average sig_qual";"2020-08-09T20:00:00-04:00";null
"Average sig_qual";"2020-08-10T20:00:00-04:00";null
"Average sig_qual";"2020-08-11T20:00:00-04:00";null
"Average sig_qual";"2020-08-12T20:00:00-04:00";null
"Average sig_qual";"2020-08-13T20:00:00-04:00";null
"Average sig_qual";"2020-08-14T20:00:00-04:00";null
"Average sig_qual";"2020-08-15T20:00:00-04:00";null
"Average sig_qual";"2020-08-16T20:00:00-04:00";null
"Average sig_qual";"2020-08-17T20:00:00-04:00";null
"Average sig_qual";"2020-08-18T20:00:00-04:00";null
"Average sig_qual";"2020-08-19T20:00:00-04:00";null
"Average sig_qual";"2020-08-20T20:00:00-04:00";null
"Average sig_qual";"2020-08-21T20:00:00-04:00";null
"Average sig_qual";"2020-08-22T20:00:00-04:00";null
"Average sig_qual";"2020-08-23T20:00:00-04:00";null
"Average sig_qual";"2020-08-24T20:00:00-04:00";null
"Average sig_qual";"2020-08-25T20:00:00-04:00";null
"Average sig_qual";"2020-08-26T20:00:00-04:00";null
"Average sig_qual";"2020-08-27T20:00:00-04:00";null
"Average sig_qual";"2020-08-28T20:00:00-04:00";null
"Average sig_qual";"2020-08-29T20:00:00-04:00";null
"Average sig_qual";"2020-08-30T20:00:00-04:00";null
"Average sig_qual";"2020-08-31T20:00:00-04:00";null
"Average sig_qual";"2020-09-01T20:00:00-04:00";null
"Average sig_qual";"2020-09-02T20:00:00-04:00";null
"Average sig_qual";"2020-09-03T20:00:00-04:00";null
"Average sig_qual";"2020-09-04T20:00:00-04:00";null
"Average sig_qual";"2020-09-05T20:00:00-04:00";null
"Average sig_qual";"2020-09-06T20:00:00-04:00";null
"Average sig_qual";"2020-09-07T20:00:00-04:00";null
"Average sig_qual";"2020-09-08T20:00:00-04:00";null
"Average sig_qual";"2020-09-09T20:00:00-04:00";null
"Average sig_qual";"2020-09-10T20:00:00-04:00";null
"Average sig_qual";"2020-09-11T20:00:00-04:00";null
"Average sig_qual";"2020-09-12T20:00:00-04:00";null
"Average sig_qual";"2020-09-13T20:00:00-04:00";null
"Average sig_qual";"2020-09-14T20:00:00-04:00";null
"Average sig_qual";"2020-09-15T20:00:00-04:00";null
"Average sig_qual";"2020-09-16T20:00:00-04:00";null
"Average sig_qual";"2020-09-17T20:00:00-04:00";null
"Average sig_qual";"2020-09-18T20:00:00-04:00";null
"Average sig_qual";"2020-09-19T20:00:00-04:00";null
"Average sig_qual";"2020-09-20T20:00:00-04:00";null
"Average sig_qual";"2020-09-21T20:00:00-04:00";null
"Average sig_qual";"2020-09-22T20:00:00-04:00";null
"Average sig_qual";"2020-09-23T20:00:00-04:00";null
"Average sig_qual";"2020-09-24T20:00:00-04:00";91.046
"Average sig_qual";"2020-09-25T20:00:00-04:00";74.142
"Average sig_qual";"2020-09-26T20:00:00-04:00";66.776
"Average sig_qual";"2020-09-27T20:00:00-04:00";86.867
"Average sig_qual";"2020-09-28T20:00:00-04:00";null
"Average sig_qual";"2020-09-29T20:00:00-04:00";null
"Average sig_qual";"2020-09-30T20:00:00-04:00";92.05
"Average sig_qual";"2020-10-01T20:00:00-04:00";80.012
"Average sig_qual";"2020-10-02T20:00:00-04:00";61.386
"Average sig_qual";"2020-10-03T20:00:00-04:00";63.226
"Average sig_qual";"2020-10-04T20:00:00-04:00";65.024
"Average sig_qual";"2020-10-05T20:00:00-04:00";82.834
"Average sig_qual";"2020-10-06T20:00:00-04:00";91.94
"Average sig_qual";"2020-10-07T20:00:00-04:00";92.813
"Average sig_qual";"2020-10-08T20:00:00-04:00";93.824
"Average sig_qual";"2020-10-09T20:00:00-04:00";93.306
"Average sig_qual";"2020-10-10T20:00:00-04:00";93.919
"Average sig_qual";"2020-10-11T20:00:00-04:00";88.997
"Average sig_qual";"2020-10-12T20:00:00-04:00";87.077
"Average sig_qual";"2020-10-13T20:00:00-04:00";86.853
"Average sig_qual";"2020-10-14T20:00:00-04:00";null
"Average sig_qual";"2020-10-15T20:00:00-04:00";null
"Average sig_qual";"2020-10-16T20:00:00-04:00";null
"Average sig_qual";"2020-10-17T20:00:00-04:00";null
"Average sig_qual";"2020-10-18T20:00:00-04:00";null
"Average sig_qual";"2020-10-19T20:00:00-04:00";null
"Average sig_qual";"2020-10-20T20:00:00-04:00";92.775
"Average sig_qual";"2020-10-21T20:00:00-04:00";88.392
"Average sig_qual";"2020-10-22T20:00:00-04:00";76.392
"Average sig_qual";"2020-10-23T20:00:00-04:00";79.631
"Average sig_qual";"2020-10-24T20:00:00-04:00";87.305
"Average sig_qual";"2020-10-25T20:00:00-04:00";92.208
"Average sig_qual";"2020-10-26T20:00:00-04:00";80.917
"Average sig_qual";"2020-10-27T20:00:00-04:00";85.838
"Average sig_qual";"2020-10-28T20:00:00-04:00";79.121
"Average sig_qual";"2020-10-29T20:00:00-04:00";82.665
"Average sig_qual";"2020-10-30T20:00:00-04:00";94.756
"Average sig_qual";"2020-10-31T20:00:00-04:00";84.137
"Average sig_qual";"2020-11-01T19:00:00-05:00";85.34
"Average sig_qual";"2020-11-02T19:00:00-05:00";93.108
"Average sig_qual";"2020-11-03T19:00:00-05:00";91.328
"Average sig_qual";"2020-11-04T19:00:00-05:00";81.654
"Average sig_qual";"2020-11-05T19:00:00-05:00";65.981
"Average sig_qual";"2020-11-06T19:00:00-05:00";79.811
"Average sig_qual";"2020-11-07T19:00:00-05:00";82.976
"Average sig_qual";"2020-11-08T19:00:00-05:00";85.915
"Average sig_qual";"2020-11-09T19:00:00-05:00";88.977
"Average sig_qual";"2020-11-10T19:00:00-05:00";83.536
"Average sig_qual";"2020-11-11T19:00:00-05:00";93.441
"Average sig_qual";"2020-11-12T19:00:00-05:00";80.081
"Average sig_qual";"2020-11-13T19:00:00-05:00";88.307
"Average sig_qual";"2020-11-14T19:00:00-05:00";86.162
"Average sig_qual";"2020-11-15T19:00:00-05:00";81.105
"Average sig_qual";"2020-11-16T19:00:00-05:00";null
"Average sig_qual";"2020-11-17T19:00:00-05:00";null
"Average sig_qual";"2020-11-18T19:00:00-05:00";null
"Average sig_qual";"2020-11-19T19:00:00-05:00";null
"Average sig_qual";"2020-11-20T19:00:00-05:00";null
"Average sig_qual";"2020-11-21T19:00:00-05:00";null
"Average sig_qual";"2020-11-22T19:00:00-05:00";null
"Average sig_qual";"2020-11-23T19:00:00-05:00";null
"Average sig_qual";"2020-11-24T19:00:00-05:00";null
"Average sig_qual";"2020-11-25T19:00:00-05:00";null
"Average sig_qual";"2020-11-26T19:00:00-05:00";null
"Average sig_qual";"2020-11-27T19:00:00-05:00";null
"Average sig_qual";"2020-11-28T19:00:00-05:00";null
"Average sig_qual";"2020-11-29T19:00:00-05:00";null
"Average sig_qual";"2020-11-30T19:00:00-05:00";null
"Average sig_qual";"2020-12-01T19:00:00-05:00";null
"Average sig_qual";"2020-12-02T19:00:00-05:00";null
"Average sig_qual";"2020-12-03T19:00:00-05:00";null
"Average sig_qual";"2020-12-04T19:00:00-05:00";null
"Average sig_qual";"2020-12-05T19:00:00-05:00";null
"Average sig_qual";"2020-12-06T19:00:00-05:00";null
"Average sig_qual";"2020-12-07T19:00:00-05:00";null
"Average sig_qual";"2020-12-08T19:00:00-05:00";null
"Average sig_qual";"2020-12-09T19:00:00-05:00";null
"Average sig_qual";"2020-12-10T19:00:00-05:00";null
"Average sig_qual";"2020-12-11T19:00:00-05:00";null
"Average sig_qual";"2020-12-12T19:00:00-05:00";null
"Average sig_qual";"2020-12-13T19:00:00-05:00";null
"Average sig_qual";"2020-12-14T19:00:00-05:00";null
"Average sig_qual";"2020-12-15T19:00:00-05:00";null
"Average sig_qual";"2020-12-16T19:00:00-05:00";null
"Average sig_qual";"2020-12-17T19:00:00-05:00";null
"Average sig_qual";"2020-12-18T19:00:00-05:00";null
"Average sig_qual";"2020-12-19T19:00:00-05:00";null
"Average sig_qual";"2020-12-20T19:00:00-05:00";null
"Average sig_qual";"2020-12-21T19:00:00-05:00";null
"Average sig_qual";"2020-12-22T19:00:00-05:00";null
"Average sig_qual";"2020-12-23T19:00:00-05:00";null
"Average sig_qual";"2020-12-24T19:00:00-05:00";null
"Average sig_qual";"2020-12-25T19:00:00-05:00";null
"Average sig_qual";"2020-12-26T19:00:00-05:00";null
"Average sig_qual";"2020-12-27T19:00:00-05:00";null
"Average sig_qual";"2020-12-28T19:00:00-05:00";null
"Average sig_qual";"2020-12-29T19:00:00-05:00";null
"Average sig_qual";"2020-12-30T19:00:00-05:00";null
"Average sig_qual";"2020-12-31T19:00:00-05:00";null
"Average sig_qual";"2021-01-01T19:00:00-05:00";null
"Average sig_qual";"2021-01-02T19:00:00-05:00";null
"Average sig_qual";"2021-01-03T19:00:00-05:00";null
"Average sig_qual";"2021-01-04T19:00:00-05:00";null
"Average sig_qual";"2021-01-05T19:00:00-05:00";null
"Average sig_qual";"2021-01-06T19:00:00-05:00";null
"Average sig_qual";"2021-01-07T19:00:00-05:00";null
"Average sig_qual";"2021-01-08T19:00:00-05:00";null
"Average sig_qual";"2021-01-09T19:00:00-05:00";null
"Average sig_qual";"2021-01-10T19:00:00-05:00";null
"Average sig_qual";"2021-01-11T19:00:00-05:00";null
"Average sig_qual";"2021-01-12T19:00:00-05:00";null
"Average sig_qual";"2021-01-13T19:00:00-05:00";null
"Average sig_qual";"2021-01-14T19:00:00-05:00";null
"Average sig_qual";"2021-01-15T19:00:00-05:00";null
"Average sig_qual";"2021-01-16T19:00:00-05:00";null
"Average sig_qual";"2021-01-17T19:00:00-05:00";null
"Average sig_qual";"2021-01-18T19:00:00-05:00";null
"Average sig_qual";"2021-01-19T19:00:00-05:00";null
"Average sig_qual";"2021-01-20T19:00:00-05:00";null
"Average sig_qual";"2021-01-21T19:00:00-05:00";null
"Average sig_qual";"2021-01-22T19:00:00-05:00";null
"Average sig_qual";"2021-01-23T19:00:00-05:00";null
"Average sig_qual";"2021-01-24T19:00:00-05:00";null
"Average sig_qual";"2021-01-25T19:00:00-05:00";null
"Average sig_qual";"2021-01-26T19:00:00-05:00";null
"Average sig_qual";"2021-01-27T19:00:00-05:00";null
"Average sig_qual";"2021-01-28T19:00:00-05:00";null
"Average sig_qual";"2021-01-29T19:00:00-05:00";null
"Average sig_qual";"2021-01-30T19:00:00-05:00";null
"Average sig_qual";"2021-01-31T19:00:00-05:00";null
"Average sig_qual";"2021-02-01T19:00:00-05:00";null
"Average sig_qual";"2021-02-02T19:00:00-05:00";null
"Average sig_qual";"2021-02-03T19:00:00-05:00";null
"Average sig_qual";"2021-02-04T19:00:00-05:00";null
"Average sig_qual";"2021-02-05T19:00:00-05:00";null
"Average sig_qual";"2021-02-06T19:00:00-05:00";null
"Average sig_qual";"2021-02-07T19:00:00-05:00";null
"Average sig_qual";"2021-02-08T19:00:00-05:00";null
"Average sig_qual";"2021-02-09T19:00:00-05:00";null
"Average sig_qual";"2021-02-10T19:00:00-05:00";null
"Average sig_qual";"2021-02-11T19:00:00-05:00";null
"Average sig_qual";"2021-02-12T19:00:00-05:00";null
"Average sig_qual";"2021-02-13T19:00:00-05:00";null
"Average sig_qual";"2021-02-14T19:00:00-05:00";null
"Average sig_qual";"2021-02-15T19:00:00-05:00";null
"Average sig_qual";"2021-02-16T19:00:00-05:00";null
"Average sig_qual";"2021-02-17T19:00:00-05:00";null
"Average sig_qual";"2021-02-18T19:00:00-05:00";null
"Average sig_qual";"2021-02-19T19:00:00-05:00";null
"Average sig_qual";"2021-02-20T19:00:00-05:00";null
"Average sig_qual";"2021-02-21T19:00:00-05:00";null
"Average sig_qual";"2021-02-22T19:00:00-05:00";null
"Average sig_qual";"2021-02-23T19:00:00-05:00";null
"Average sig_qual";"2021-02-24T19:00:00-05:00";null
"Average sig_qual";"2021-02-25T19:00:00-05:00";null
"Average sig_qual";"2021-02-26T19:00:00-05:00";null
"Average sig_qual";"2021-02-27T19:00:00-05:00";null
"Average sig_qual";"2021-02-28T19:00:00-05:00";null
"Average sig_qual";"2021-03-01T19:00:00-05:00";null
"Average sig_qual";"2021-03-02T19:00:00-05:00";null
"Average sig_qual";"2021-03-03T19:00:00-05:00";null
"Average sig_qual";"2021-03-04T19:00:00-05:00";null
"Average sig_qual";"2021-03-05T19:00:00-05:00";null
"Average sig_qual";"2021-03-06T19:00:00-05:00";null
"Average sig_qual";"2021-03-07T19:00:00-05:00";null
"Average sig_qual";"2021-03-08T19:00:00-05:00";null
"Average sig_qual";"2021-03-09T19:00:00-05:00";null
"Average sig_qual";"2021-03-10T19:00:00-05:00";null
"Average sig_qual";"2021-03-11T19:00:00-05:00";null
"Average sig_qual";"2021-03-12T19:00:00-05:00";null
"Average sig_qual";"2021-03-13T19:00:00-05:00";null
"Average sig_qual";"2021-03-14T20:00:00-04:00";null
"Average sig_qual";"2021-03-15T20:00:00-04:00";null
"Average sig_qual";"2021-03-16T20:00:00-04:00";null
"Average sig_qual";"2021-03-17T20:00:00-04:00";null
"Average sig_qual";"2021-03-18T20:00:00-04:00";null
"Average sig_qual";"2021-03-19T20:00:00-04:00";null
"Average sig_qual";"2021-03-20T20:00:00-04:00";null
"Average sig_qual";"2021-03-21T20:00:00-04:00";null
"Average sig_qual";"2021-03-22T20:00:00-04:00";null
"Average sig_qual";"2021-03-23T20:00:00-04:00";null
"Average sig_qual";"2021-03-24T20:00:00-04:00";null
"Average sig_qual";"2021-03-25T20:00:00-04:00";null
"Average sig_qual";"2021-03-26T20:00:00-04:00";null
"Average sig_qual";"2021-03-27T20:00:00-04:00";null
"Average sig_qual";"2021-03-28T20:00:00-04:00";null
"Average sig_qual";"2021-03-29T20:00:00-04:00";null
"Average sig_qual";"2021-03-30T20:00:00-04:00";null
"Average sig_qual";"2021-03-31T20:00:00-04:00";null
"Average sig_qual";"2021-04-01T20:00:00-04:00";null
"Average sig_qual";"2021-04-02T20:00:00-04:00";null
"Average sig_qual";"2021-04-03T20:00:00-04:00";null
"Average sig_qual";"2021-04-04T20:00:00-04:00";null
"Average sig_qual";"2021-04-05T20:00:00-04:00";null
"Average sig_qual";"2021-04-06T20:00:00-04:00";null
"Average sig_qual";"2021-04-07T20:00:00-04:00";null
"Average sig_qual";"2021-04-08T20:00:00-04:00";null
"Average sig_qual";"2021-04-09T20:00:00-04:00";null
"Average sig_qual";"2021-04-10T20:00:00-04:00";null
"Average sig_qual";"2021-04-11T20:00:00-04:00";null
"Average sig_qual";"2021-04-12T20:00:00-04:00";null
"Average sig_qual";"2021-04-13T20:00:00-04:00";null
"Average sig_qual";"2021-04-14T20:00:00-04:00";null
"Average sig_qual";"2021-04-15T20:00:00-04:00";null
"Average sig_qual";"2021-04-16T20:00:00-04:00";null
"Average sig_qual";"2021-04-17T20:00:00-04:00";null
"Average sig_qual";"2021-04-18T20:00:00-04:00";null
"Average sig_qual";"2021-04-19T20:00:00-04:00";null
"Average sig_qual";"2021-04-20T20:00:00-04:00";null
"Average sig_qual";"2021-04-21T20:00:00-04:00";null
"Average sig_qual";"2021-04-22T20:00:00-04:00";null
"Average sig_qual";"2021-04-23T20:00:00-04:00";null
"Average sig_qual";"2021-04-24T20:00:00-04:00";null
"Average sig_qual";"2021-04-25T20:00:00-04:00";null
"Average sig_qual";"2021-04-26T20:00:00-04:00";null
"Average sig_qual";"2021-04-27T20:00:00-04:00";null
"Average sig_qual";"2021-04-28T20:00:00-04:00";null
"Average sig_qual";"2021-04-29T20:00:00-04:00";null
"Average sig_qual";"2021-04-30T20:00:00-04:00";null
"Average sig_qual";"2021-05-01T20:00:00-04:00";null
"Average sig_qual";"2021-05-02T20:00:00-04:00";null
"Average sig_qual";"2021-05-03T20:00:00-04:00";null
"Average sig_qual";"2021-05-04T20:00:00-04:00";null
"Average sig_qual";"2021-05-05T20:00:00-04:00";null
"Average sig_qual";"2021-05-06T20:00:00-04:00";null
